District,Season,Year,Crop,AvgAirTemp,MinAirTemp,MaxAirTemp,AvgTempSkew,AvgTempKurt,AvgRelHum,AvgRelHumSkew,AvgRelHumKurt,AvgDewPt,AvgDewPtSkew,AvgDewPtKurt,AvgPrec,AvgPrecSkew,AvgPrecKurt,AvgWind,Yield,MLR_Prediction,DT_Prediction
6,4,2009,19,24.44697802,14.6,42.0,0.646294456,-0.346364209,71.68956044,-0.860087725,-0.35774247200000003,18.43928571,-1.109556625,0.473165444,3.3412,13.94982216,3.633095902,3.6508241760000004,22.18,22.179999999999986,22.18
5,1,1999,41,25.70394737,20.0,36.9,1.181141424,1.730646729,66.79210526,-1.093754072,1.5528796280000001,18.85,-2.437714851,8.002811312999999,6.980263158,2.197077789,4.908669529,4.723684211,1.07,1.0700000000000132,1.07
3,2,2004,11,25.23516484,12.1,37.9,-0.369570105,-0.64345249,34.48351648,1.8466843309999998,3.729294807,7.52967033,0.013587188,-0.93994179,4.0314702258318516,6.566479421388269,-0.93994179,2.623076923,0.7,0.7000000000000023,0.70003367
6,4,2006,15,25.22554945,13.6,38.7,1.148747743,0.80273475,64.54148352,-0.447014704,-1.272638629,17.20247253,-0.835978456,-0.501375794,2.154945055,31.71089281,5.1010854839999995,3.1793956039999998,0.44,0.4399999999999997,0.44000000000000006
5,4,2011,29,23.84835165,14.2,35.8,-0.5768857470000001,-0.012043381,78.43873626,-0.946545098,1.0508047740000002,19.84835165,-1.043918354,0.609759901,4.0314702258318516,6.566479421388269,6.815976049672381,3.0387362639999997,0.61,0.609999999999992,0.6100000000000001
7,2,2002,3,24.76280992,11.8,33.7,-0.761315159,0.8341546440000001,50.29421488,1.062541148,0.008453293,13.07190083,0.304153234,-0.4551185170000001,0.8314049590000001,7.453497901,-0.4551185170000001,2.291735537,0.26,0.26000000000000373,0.26
7,1,2011,27,26.09837398,38.3,20.3,0.538094167,-0.230734857,74.50487805,-0.41741735700000004,-0.612204055,21.19430894,-0.720334958,0.060830445999999996,4.0314702258318516,6.566479421388269,0.060830445999999996,6.360162602000001,8.26,8.260000000000002,8.26
5,4,2000,19,25.25521978,13.9,37.5,0.45284179999999996,0.537266871,66.56208791,-0.509996214,-0.739357438,18.27802198,-1.217234006,0.90639042,3.926923077,2.66099327,7.294974647,3.6107142860000003,32.7,32.69999999999999,32.7
7,2,2002,2,24.76280992,11.8,33.7,-0.761315159,0.8341546440000001,50.29421488,1.062541148,0.008453293,13.07190083,0.304153234,-0.4551185170000001,0.8314049590000001,7.453497901,-0.4551185170000001,2.291735537,1.26,1.2600000000000031,1.264583333
4,2,2007,3,13.21205479,-8.5,34.5,-0.19114384399999998,-1.005102673,55.04054795,0.076089278,-1.16499029,3.346027397,0.037027238999999997,-1.079730764,4.0314702258318516,6.566479421388269,-1.079730764,2.7002739730000003,1.77,1.7699999999999982,1.77
2,1,2011,30,25.05462963,20.0,35.8,0.775062976,0.797140706,79.83796296,-0.745265994,0.263576785,21.34259259,-0.59125589,-0.003634441,4.0314702258318516,6.566479421388269,6.815976049672381,5.4925925929999995,4.62,4.619999999999999,4.62
10,1,2012,17,29.48617886,20.7,42.7,0.775125139,-0.10867706,64.85691057,-0.44277924799999996,-1.208186589,21.39756098,-0.622049159,-0.553231965,4.86504065,2.6888096580000003,-0.553231965,2.979674797,0.27,0.2699999999999959,0.27
1,2,2001,3,26.10131579,10.0,40.3,0.28244511,-0.907219351,27.63618421,1.935683398,6.075671519,5.538157895,0.694431129,0.756782064,0.036184211,6.870254631,0.756782064,1.908552632,0.95,0.9500000000000034,0.950095057
5,4,2008,10,23.53571429,14.1,33.0,-0.402703902,0.7583376629999999,80.86126374,-0.35062335299999997,-0.033748776,20.06263736,-1.1041964659999999,0.721946761,4.682417582,2.685612948,8.02488601,2.910164835,0.54,0.53999999999999,0.54
12,1,2003,9,27.26315789,14.7,43.7,0.602251516,1.014061486,71.59868421,-0.9577305070000001,-0.503886364,21.08618421,-1.2538985759999999,0.319920413,4.513157895,2.8906634039999997,8.201489833,1.98881579,1.8518518519999998,1.8518518520000005,1.87
12,1,2004,9,28.02763158,13.5,43.2,-0.381449472,0.033978582,64.22302632,-0.5526445720000001,-0.762747159,19.89802632,-0.9561738879999999,0.22414800000000001,2.555921053,3.79532033,14.57389039,2.127631579,0.8196721309999999,0.8196721309999992,0.8200000000000002
10,2,1998,39,29.69756098,19.6,42.1,0.298461829,-1.048559233,58.22276423,0.036185033,-1.38191977,19.52601626,-1.020816703,1.238418266,4.0314702258318516,6.566479421388269,1.238418266,3.490243902,0.56,0.5600000000000153,0.56
5,4,2007,1,24.9,13.3,35.8,-0.200892866,0.08272874200000001,70.93983516,-0.499927674,-0.69695342,19.07884615,-0.851408299,-0.027269661,5.4436813189999995,2.721245605,7.836997563,3.5434065930000003,1.59,1.5899999999999879,1.59
12,1,2009,24,30.19802632,14.6,48.2,0.496003918,-0.609355133,56.11710526,-0.288101438,-1.265948649,18.89605263,-1.218068925,0.7466786670000001,3.271578947,2.538662562,6.033822262,3.142763158,2.405002405,2.4050024049999985,2.405002405
7,4,2010,18,27.03178082,10.7,48.5,0.701059007,-0.390273235,61.46657534,-0.5402543439999999,-1.08225412,17.62767123,-0.955262225,-0.064868624,4.0314702258318516,6.566479421388269,-0.064868624,4.140273973,1.27,1.2699999999999911,1.28
3,1,2003,31,26.55121951,19.3,36.5,0.730351808,-0.058418842,77.20406504,-1.009420754,0.327088873,22.05365854,-1.185431948,2.561315095,4.0314702258318516,6.566479421388269,2.561315095,3.267479675,0.23,0.23000000000000964,0.23000000000000004
12,4,2004,21,23.91758242,1.7,43.9,-0.37683669799999997,-0.813004796,53.01401099,0.027999417999999998,-1.159835943,12.44368132,0.102379303,-1.3685897569999999,1.213736264,5.8015638360000015,36.53654051,2.137362637,18.18181818,18.181818179999986,18.18181818
4,2,1999,46,13.69808219,-4.3,32.5,-0.209257263,-1.233508364,53.76109589,0.196755017,-1.000210007,3.394794521,0.371233285,-0.7996837,4.0314702258318516,6.566479421388269,-0.7996837,2.503561644,0.71,0.7100000000000192,0.71
2,1,1999,29,23.89444444,18.0,32.0,0.5678439270000001,0.936530898,83.36111111,-1.24409399,1.15567404,20.88611111,-0.468554067,0.063631197,7.553703704,2.306255394,5.265535498,3.6685185189999996,0.34,0.3400000000000112,0.3399999999999999
13,1,2005,26,30.05284553,20.3,42.6,0.547629567,-0.24322410100000005,58.63577236,0.03634015,-1.298167637,20.13333333,-0.751303288,-0.09945298300000001,4.0314702258318516,6.566479421388269,-0.09945298300000001,3.173170732,0.2,0.200000000000007,0.2
2,1,2006,37,25.58333333,18.9,33.9,0.204149577,-0.572669181,73.22314815,-0.35142465700000003,-0.062270647,20.41388889,-2.02788537,10.90966149,10.61203704,3.99566528,18.32611812,4.37962963,0.51,0.5099999999999995,0.51
3,1,2011,6,26.6796748,16.7,36.4,0.8854486229999999,1.109106657,75.73414634,-0.76733806,-0.091980744,21.92845528,-1.1645631140000001,1.912524106,7.4,2.350191518,1.912524106,3.4243902439999996,1.26,1.2599999999999913,1.26
7,2,2009,21,23.37438017,12.4,36.8,-0.16264044,0.168187668,63.28347107,0.20371662199999999,-0.33570878200000004,15.78760331,-0.229797385,-0.038660452000000005,4.0314702258318516,6.566479421388269,-0.038660452000000005,2.862809917,7.33,7.329999999999997,7.330000000000001
1,1,2004,22,27.93464052,15.7,40.0,0.743458077,0.950262555,68.44052288,-0.919108131,-0.126934293,20.96666667,-1.98698988,3.35498438,5.537908497,4.487041673999999,3.35498438,3.0405228760000003,0.625,0.6250000000000038,0.62
12,2,2003,42,21.34590164,1.7,43.7,-0.145851265,-1.05957965,56.28123862,0.079960466,-1.1298678290000002,11.24826958,0.428194994,-0.980826938,1.447540984,5.6585502739999995,35.14146006,1.9803278690000001,2.403846154,2.403846154000004,2.403846154
6,4,1999,15,24.18983516,13.3,41.2,0.657767346,0.138167083,72.78956044,-1.072077299,0.35573006700000004,18.59313187,-0.974107023,-0.227557713,4.0314702258318516,6.566479421388269,6.815976049672381,3.775,0.5,0.5000000000000022,0.5
2,4,2001,43,27.35631868,23.3,31.1,-0.087404173,-0.37681056399999996,73.23846154,-1.131344559,1.15927486,22.12445055,-0.929414257,0.391204538,2.022802198,5.495140335,35.93095586,5.9532967029999995,2.4,2.4000000000000012,2.4
11,2,2002,34,26.41413613,9.8,42.8,0.646183463,0.09903376300000001,50.81500873,0.460952159,-1.134426766,14.02356021,-0.071131112,-0.922309165,1.813089005,6.641098424,54.60847928,2.853752182,0.64,0.6399999999999995,0.64
6,4,1997,18,26.14587912,15.2,40.6,0.537010395,-0.40375229700000004,56.95467033,-0.013287562,-1.38139041,15.98461538,-0.8124118440000001,-0.029147487000000007,3.211944444,11.25770888,3.2793499510000004,3.350274725,0.58,0.5800000000000076,0.58
13,1,2001,9,31.73495935,21.4,43.2,-0.06742538,-0.70349738,47.71138211,0.520504938,-0.935283885,18.02764228,-0.354585721,-0.759087745,4.0314702258318516,6.566479421388269,-0.759087745,3.519512195,1.21,1.2100000000000062,1.21
3,4,2001,27,28.17506849,10.5,42.4,-0.021455468,-0.37959197,39.5569863,0.73791843,-0.687871937,11.07479452,0.16309546,-1.232992129,4.0314702258318516,6.566479421388269,-1.232992129,3.205479452,2.0,2.0000000000000036,2.0
7,3,2004,1,28.71639344,16.1,41.5,0.009805263,-0.848559118,48.53688525,0.402157286,-1.288342785,15.42131148,-0.21647503699999998,-1.017080202,1.417213115,3.891425651,-1.017080202,2.717213115,0.44,0.43999999999999767,0.44000000000000006
11,2,2012,3,26.65205047,10.3,46.5,0.350765801,-0.9638873570000001,45.72807571,0.06615834,-1.382333966,11.82460568,-0.502140781,-0.7398594470000001,4.0314702258318516,6.566479421388269,6.815976049672381,4.129337539,0.3,0.2999999999999891,0.3
13,2,2000,39,29.41138211,20.4,43.7,0.7121643540000001,-0.08800941400000001,59.3,-0.21078797,-1.260130217,19.49756098,-0.701802082,-0.078081818,4.0314702258318516,6.566479421388269,-0.078081818,3.16504065,0.25,0.25000000000001366,0.25
5,4,2011,8,23.84835165,14.2,35.8,-0.5768857470000001,-0.012043381,78.43873626,-0.946545098,1.0508047740000002,19.84835165,-1.043918354,0.609759901,4.0314702258318516,6.566479421388269,6.815976049672381,3.0387362639999997,11.38,11.379999999999983,11.62
4,2,2010,4,13.07013699,-7.8,32.5,-0.319810429,-1.244013187,52.69917808,0.089600294,-1.145533533,2.573424658,0.134897093,-0.9288966359999999,4.0314702258318516,6.566479421388269,-0.9288966359999999,2.5964383559999997,2.58,2.579999999999995,2.58
2,1,2006,14,25.58333333,18.9,33.9,0.204149577,-0.572669181,73.22314815,-0.35142465700000003,-0.062270647,20.41388889,-2.02788537,10.90966149,10.61203704,3.99566528,18.32611812,4.37962963,0.13,0.1299999999999935,0.12999999999999998
5,1,2004,2,25.05197368,18.4,32.7,0.07890288,-0.543520922,72.20592105,-0.029512646,-0.7844321059999999,19.63486842,-0.752274097,2.071633382,6.8085526320000005,2.807841713,9.112072053,4.668421053,1.27,1.2699999999999985,1.27
5,4,2008,29,23.53571429,14.1,33.0,-0.402703902,0.7583376629999999,80.86126374,-0.35062335299999997,-0.033748776,20.06263736,-1.1041964659999999,0.721946761,4.682417582,2.685612948,8.02488601,2.910164835,0.72,0.7199999999999951,0.7199804017692307
1,2,1997,3,23.4220339,11.1,37.5,0.606618091,0.764189234,30.37288136,1.6596601869999998,6.428913552000001,4.493220339,-0.22528694,0.294632601,0.145762712,7.469648758,0.294632601,2.208474576,1.044444444,1.0444444440000096,1.044444444
7,1,2004,10,25.16829268,35.3,19.6,0.778093617,0.008942609,75.16422764,-0.6882855290000001,-0.516241689,20.32601626,-0.890245175,0.319471053,4.516260163,2.447044111,0.319471053,4.1504065039999976,0.24,0.2400000000000068,0.2400000000000001
3,1,2008,30,26.99512195,14.6,40.8,0.9796177429999999,0.8570249809999999,70.60081301,-0.654625063,-0.351846341,20.73577236,-1.651449815,2.483230716,4.0314702258318516,6.566479421388269,2.483230716,3.479674797,2.13,2.1300000000000026,2.13
13,1,1999,23,29.97560976,21.1,42.0,0.428656346,-0.708569062,56.020325199999995,0.20977098,-1.4610565569999998,19.07479675,-0.319402101,-0.908993375,4.0314702258318516,6.566479421388269,-0.908993375,3.513821138,1.27,1.270000000000013,1.27
6,1,2011,26,25.74555556,20.7,41.5,0.5380284989999999,-0.982832787,77.01444444,-1.0349271420000001,-0.239948528,21.25222222,-0.9105210579999999,1.3030330540000001,4.0314702258318516,6.566479421388269,6.815976049672381,4.69,0.27,0.26999999999999946,0.27
2,2,2008,24,26.4417103,10.2,47.5,0.595675349,-0.283261794,46.86596859,0.28742515399999996,-1.180703756,12.45113438,-0.290005521,-0.874772311,1.8581151830000002,5.318550538,32.8969858,3.646247818,2.17,2.1699999999999937,2.17
1,1,2012,2,25.58136235472961,12.2,47.2,0.3877481572634384,0.08097558508440693,62.74082509774379,-0.3399967856956908,-0.07376239569435805,16.909743244796985,-0.7516947941328299,0.7939890095850732,4.0314702258318516,6.566479421388269,6.815976049672381,3.43945878635597,1.5,1.4999999999999907,1.5
2,1,2003,9,24.36851852,17.0,32.9,0.7871921,1.6150583,83.77037037,-2.569036421,7.541343563,21.39259259,-2.138035312,5.771806547000001,6.124074074,4.433394993,26.12874594,3.2842592589999997,0.4,0.39999999999999447,0.39999999999999997
7,1,2001,7,26.20162602,38.1,16.9,0.5101630229999999,-0.08628928,69.34390244,-0.30621908600000003,-0.871418668,19.86747967,-0.9371528659999999,0.553012552,5.129268293,3.3665497,0.553012552,4.381300813,0.92,0.9200000000000091,0.92
9,4,2007,27,26.04203297,8.2,43.5,-0.024875481,-0.292127028,49.42087912,-1.3003602909999998,0.493824375,13.13104396,0.027064611000000002,-1.316497732,2.143956044,77.10925203,7.377355379,2.607967033,14.39,14.389999999999999,14.39
2,2,2001,14,26.56265271,9.8,42.8,0.451374073,-0.063311933,46.01116928,0.719164895,-0.8310642420000001,12.55863874,0.172686635,-1.194958964,1.6598603840000001,5.626261966,37.26182762,2.837521815,0.58,0.5799999999999987,0.58
3,4,2001,32,28.17506849,10.5,42.4,-0.021455468,-0.37959197,39.5569863,0.73791843,-0.687871937,11.07479452,0.16309546,-1.232992129,4.0314702258318516,6.566479421388269,-1.232992129,3.205479452,0.19,0.19000000000000522,0.2
3,2,1997,3,21.76333333,13.4,32.5,0.612006103,-0.7104629709999999,28.98333333,1.262760445,0.89715529,2.52,0.624198884,-0.6077764489999999,4.0314702258318516,6.566479421388269,-0.6077764489999999,2.393333333,1.0,1.0000000000000098,1.0
3,4,2008,13,26.72630137,9.8,43.9,0.17081911600000002,-0.36206429,48.37616438,0.616785745,-0.747995258,13.59671233,0.009002378,-1.192289427,4.0314702258318516,6.566479421388269,-1.192289427,2.924383562,37.25,37.24999999999998,35.49
4,4,2000,13,12.72794521,-7.3,34.9,-0.194471019,-1.190278044,55.85534247,-0.048152165999999996,-0.94320761,3.284657534,0.39705339799999995,-0.889444149,4.0314702258318516,6.566479421388269,-0.889444149,2.633424658,35.21,35.20999999999999,35.21
11,3,2009,2,31.26896552,19.2,47.5,0.015274097,-0.7285570020000001,34.55689655,0.832212796,-0.5133119279999999,11.97241379,0.051434676,-1.278540639,0.452586207,3.968645209,16.39366754,4.789655172,1.0,0.9999999999999885,1.0
11,2,2008,1,26.4417103,10.2,47.5,0.595675349,-0.283261794,46.86596859,0.28742515399999996,-1.180703756,12.45113438,-0.290005521,-0.874772311,1.8581151830000002,5.318550538,32.8969858,3.646247818,0.56,0.5599999999999885,0.56
1,2,2010,3,25.44768212,13.1,42.0,-0.011995991000000001,-0.686300118,35.22649007,0.848923832,0.489039636,7.943046357999999,0.13216088,-0.5773184610000001,4.0314702258318516,6.566479421388269,-0.5773184610000001,2.6947019869999997,1.5833333330000001,1.5833333329999932,1.5833333330000001
5,4,1997,19,25.66126374,14.4,37.7,0.347260931,0.17198915399999998,66.48214286,-0.547104348,-0.6831929090000001,18.58736264,-1.294170794,1.307984407,5.085714286,2.195893884,4.533216811,3.428571429,39.34,39.33999999999999,39.34
3,2,2006,39,25.67032967,12.1,37.7,-0.013322758999999998,-0.798186567,32.14615385,1.897581978,3.33925097,6.961538462,0.425440124,0.565339896,4.0314702258318516,6.566479421388269,0.565339896,2.2934065930000003,0.81,0.8100000000000067,0.804878049
1,1,2005,6,29.03660131,21.4,40.2,0.38775255,-0.232325057,64.1254902,-0.419367681,-1.170781157,20.65947712,-1.337119937,1.20230288,7.939869281,3.999840663,1.20230288,3.2686274510000004,0.78238342,0.7823834199999989,0.782373904
6,4,2003,27,25.22554945,13.6,38.7,1.148747743,0.80273475,64.54148352,-0.447014704,-1.272638629,17.20247253,-0.835978456,-0.501375794,2.154945055,31.71089281,5.1010854839999995,3.1793956039999998,0.03,0.030000000000006435,0.03
13,2,2004,39,28.21300813,20.1,42.7,1.152809974,0.662526025,73.24715447,-1.116222723,0.10331161400000001,22.35284553,-1.759880923,3.4397625389999997,4.0314702258318516,6.566479421388269,3.4397625389999997,3.0504065039999997,0.22,0.22000000000000752,0.22
7,2,2009,20,23.37438017,12.4,36.8,-0.16264044,0.168187668,63.28347107,0.20371662199999999,-0.33570878200000004,15.78760331,-0.229797385,-0.038660452000000005,4.0314702258318516,6.566479421388269,-0.038660452000000005,2.862809917,2.98,2.9799999999999986,2.98
10,1,2008,9,28.13902439,17.1,43.8,1.5635019319999999,1.730665243,67.09837398,-0.8590241829999999,-0.625347553,20.3804878,-1.336807502,0.405499702,4.0314702258318516,6.566479421388269,0.405499702,2.8569105689999996,1.39,1.3899999999999983,1.39
11,1,2008,25,25.07333333,18.3,34.5,-0.008772755,-0.8910379390000001,75.95833333,0.022662861,-0.8079331009999999,20.565,-0.914049027,1.769225061,6.293333333,2.757376692,7.725011633999999,6.635,0.13,0.13000000000000142,0.12999999999999998
8,4,1998,27,29.60129032,4.7,44.5,0.252948726,0.315321597,55.72774194,-0.022672621,-1.3610997790000001,18.62193548,-0.86127106,-0.070157337,4.221290323,3.231576879,-0.070157337,1.92,14.0,14.0,14.0
13,1,2005,9,30.05284553,20.3,42.6,0.547629567,-0.24322410100000005,58.63577236,0.03634015,-1.298167637,20.13333333,-0.751303288,-0.09945298300000001,4.0314702258318516,6.566479421388269,-0.09945298300000001,3.173170732,0.73,0.7300000000000023,0.73
8,1,2011,37,30.16516129,7.2,51.5,0.541213801,0.054955134,63.45032258,-0.601866448,-0.287866794,21.67225806,-1.15397073,0.309486352,4.0314702258318516,6.566479421388269,0.309486352,2.988387097,0.71,0.7100000000000002,0.71
11,1,2001,7,24.95217391,14.8,32.9,0.141194293,-0.067503696,76.7,-0.5091418320000001,-0.082015195,20.5,-1.718562156,4.288684067,4.705434783,2.670129532,7.905787062000001,3.788043478,1.23,1.230000000000003,1.23
11,2,2009,1,25.92216405,12.1,47.5,0.62625598,-0.42266506299999995,52.07609075,-0.111966551,-1.232406895,13.66928447,-0.261493084,-1.104473869,2.15,4.979702487,26.35690918,3.642582897,0.6,0.5999999999999888,0.6000600600999999
1,1,2011,37,28.64117647,12.5,44.0,1.7694845019999998,3.65907056,76.14771242,-0.6891763390000001,-0.630238353,23.92679739,-1.477530842,1.333825139,4.0314702258318516,6.566479421388269,1.333825139,4.318954248,0.4375,0.43750000000000144,0.4375
5,1,2011,24,24.28223684,20.0,33.0,0.484985437,0.29747530899999997,80.62039474,-0.29928394199999997,0.248592122,20.75657895,0.306488921,-0.372587691,4.0314702258318516,6.566479421388269,6.815976049672381,4.184868421,3.99,3.9899999999999984,3.99
4,1,1998,9,20.59918699,8.9,34.8,0.4395988420000001,0.058014689,70.97317073,-1.2867790590000001,0.166047592,14.10894309,-0.898441136,-0.420232007,4.0314702258318516,6.566479421388269,-0.420232007,2.401626016,1.5,1.5000000000000109,1.5
2,2,2011,2,25.42356021,10.2,45.2,0.40185306,-0.250782756,55.46823735,-0.380406001,-1.099642891,14.12565445,-0.810543073,-0.21283298899999997,4.0314702258318516,6.566479421388269,6.815976049672381,3.662303665,0.82,0.8199999999999898,0.8200000000000002
6,1,2003,26,25.33444444,18.7,34.6,1.09722692,0.6890399209999999,79.23,-1.06075312,0.602539036,21.44888889,-0.7076593859999999,0.636466642,5.19,10.07525461,2.9543696639999997,4.173333333,0.24,0.2400000000000088,0.2400000000000001
10,1,2007,33,29.46097561,16.6,44.4,0.727876871,-0.35263064899999996,62.16178862,-0.34239442200000003,-1.131818954,20.35528455,-1.0854519440000001,0.779194009,4.0314702258318516,6.566479421388269,0.779194009,3.25203252,0.4,0.4000000000000058,0.39999999999999997
8,2,2005,46,30.13806452,11.3,45.0,-0.157121809,-0.750193584,48.23354839,0.319082001,-1.062393986,16.68193548,-0.671936138,-0.412657216,2.568387097,3.796404514,-0.412657216,2.23483871,0.87,0.8700000000000085,0.87
2,4,2012,43,27.69380531,25.1,30.0,-0.292542256,-0.8298939359999999,76.75733333,-0.6317600760000001,-0.6994967559999999,23.29955556,-0.524708651,-0.883965352,4.0314702258318516,6.566479421388269,6.815976049672381,5.696444444,3.0,2.999999999999995,3.0
7,4,2010,12,27.03178082,10.7,48.5,0.701059007,-0.390273235,61.46657534,-0.5402543439999999,-1.08225412,17.62767123,-0.955262225,-0.064868624,4.0314702258318516,6.566479421388269,-0.064868624,4.140273973,1.07,1.0699999999999896,1.07
3,1,2005,28,29.34471545,18.5,45.4,1.2186756779999999,2.5648693540000003,59.35365854,-0.190064073,-0.5661822360000001,19.95121951,-1.034155589,0.938689407,4.0314702258318516,6.566479421388269,0.938689407,4.130894308999999,0.23,0.23000000000000664,0.23000000000000004
3,1,2000,29,27.9097561,21.2,41.0,0.808955784,0.016010208999999997,65.8203252,-0.49904586799999995,-0.926846147,20.23821138,-0.9099754879999999,0.445397029,4.0314702258318516,6.566479421388269,0.445397029,4.0560975610000005,0.17,0.17000000000001383,0.16999999999999998
12,4,2001,27,23.02692308,0.8,45.1,-0.509426267,-0.79829359,53.60851648,0.282533466,-1.3980039780000002,11.975,0.01822615,-1.3951574580000001,1.611263736,5.555887433,36.61877759,2.0027472530000003,0.0,-2.5074916248895245e-15,0.0
3,1,2001,25,29.32439024,21.9,41.8,0.6149757060000001,0.29887812199999997,61.03821138,-0.374288189,-0.726516583,20.24552846,-1.1991668709999999,1.0723300709999999,4.0314702258318516,6.566479421388269,1.0723300709999999,4.045528455,0.23,0.2300000000000109,0.23000000000000004
11,2,2006,11,26.35759162,11.5,41.9,0.36803911,-0.333823772,47.7052356,0.522441673,-0.791648233,13.22443281,-0.052693752999999996,-1.040600236,2.64904014,8.128598947,81.7589545,2.956893543,0.29,0.2899999999999832,0.29
13,1,2011,6,26.56504065,15.7,36.0,-0.20262660899999999,0.193890867,79.59430894,-1.28792252,1.244558955,22.68780488,-1.3509225980000001,1.779327418,5.008943089,2.188967388,1.779327418,3.019512195,1.03,1.0299999999999916,1.03
9,4,2008,18,25.52032967,6.0,46.8,-0.03472428,-0.335524606,50.90521978,-1.4401099419999999,0.10003725,12.42747253,-0.41262987799999995,-0.934250446,2.055494505,35.63880575,5.328682389,3.687087912,3.76,3.7599999999999945,3.68
12,4,2000,20,23.57802198,1.9,41.6,-0.508591617,-1.03751804,48.60384615,0.465928723,-1.146762711,10.85357143,0.140136958,-1.465282301,1.425,6.4388728639999995,49.33837151,2.1291208790000002,0.0,-5.694504790926227e-15,0.0
12,1,2004,6,28.02763158,13.5,43.2,-0.381449472,0.033978582,64.22302632,-0.5526445720000001,-0.762747159,19.89802632,-0.9561738879999999,0.22414800000000001,2.555921053,3.79532033,14.57389039,2.127631579,1.548264158,1.5482641579999983,1.55
1,4,2003,5,28.38931507,11.8,44.1,-0.32552722300000003,0.045382448,44.93561644,0.653231503,-0.876176952,13.78684932,-0.022941437999999998,-1.187015991,1.3739726030000001,7.664935152999999,-1.187015991,2.913972603,0.75,0.7499999999999971,0.75
11,3,2010,2,31.52155172,17.2,47.1,-0.292280862,-1.0328539559999999,35.7612069,0.9341318040000001,-0.210375189,12.83448276,-0.090617924,-1.119963673,4.0314702258318516,6.566479421388269,6.815976049672381,5.014655171999999,1.0,0.9999999999999875,1.0
7,1,2009,37,26.00243902,40.1,19.8,0.9280448240000001,0.7739191320000001,74.61138211,-0.402714677,0.080079931,21.1195122,0.0425664,0.645082235,4.0314702258318516,6.566479421388269,0.645082235,5.872357724,0.11,0.11000000000000903,0.11
13,2,2001,14,31.73495935,21.4,43.2,-0.06742538,-0.70349738,47.71138211,0.520504938,-0.935283885,18.02764228,-0.354585721,-0.759087745,4.0314702258318516,6.566479421388269,-0.759087745,3.519512195,0.64,0.6400000000000052,0.64
4,2,2000,14,12.72794521,-7.3,34.9,-0.194471019,-1.190278044,55.85534247,-0.048152165999999996,-0.94320761,3.284657534,0.39705339799999995,-0.889444149,4.0314702258318516,6.566479421388269,-0.889444149,2.633424658,0.88,0.8800000000000092,0.8800000000000001
9,2,2011,45,16.92333333,6.9,28.9,-0.46271222799999995,-0.930764923,41.08666667,0.920267594,1.0205827029999999,3.2566666669999997,0.255441756,-1.0259177590000002,4.0314702258318516,6.566479421388269,6.815976049672381,2.87,1.24,1.2400000000000044,1.24
4,2,2008,14,12.91506849,-6.6,35.2,-0.006779146999999999,-1.040418972,59.06712329,-0.052319761,-1.155222857,4.210958904,0.534756055,-0.9436707209999999,4.0314702258318516,6.566479421388269,-0.9436707209999999,2.614794521,0.97,0.9700000000000004,0.9699999999999999
13,1,2004,26,28.21300813,20.1,42.7,1.152809974,0.662526025,73.24715447,-1.116222723,0.10331161400000001,22.35284553,-1.759880923,3.4397625389999997,4.0314702258318516,6.566479421388269,3.4397625389999997,3.0504065039999997,0.18,0.1800000000000065,0.17999999999999997
11,1,2000,26,25.4826087,16.6,35.0,0.686813103,0.24114951399999998,73.58478261,-0.365366486,-1.1346972359999998,20.26086957,-0.23522155600000005,-0.886378963,7.744565217000001,3.055690564,11.22299383,4.109782609,0.22,0.22000000000000874,0.22
4,2,2008,3,12.91506849,-6.6,35.2,-0.006779146999999999,-1.040418972,59.06712329,-0.052319761,-1.155222857,4.210958904,0.534756055,-0.9436707209999999,4.0314702258318516,6.566479421388269,-0.9436707209999999,2.614794521,1.67,1.669999999999997,1.67
5,2,2000,4,25.17595628,13.9,37.7,0.62317453,0.574386835,64.11639344,-0.326543901,-0.9935472740000001,17.53588342,-0.8615397490000001,-0.01903157,3.726958106,2.773294535,7.971967823,3.313114754,0.5,0.5000000000000029,0.5
5,4,2007,40,24.9,13.3,35.8,-0.200892866,0.08272874200000001,70.93983516,-0.499927674,-0.69695342,19.07884615,-0.851408299,-0.027269661,5.4436813189999995,2.721245605,7.836997563,3.5434065930000003,42.2,42.19999999999999,42.2
5,1,2000,28,25.42236842,17.4,35.6,0.5704388429999999,-0.131384399,70.93881579,-1.0011867509999999,1.305663756,19.63486842,-3.254989212,15.85942836,6.490131579,1.9470854180000001,3.4817911039999996,4.5197368419999995,0.36,0.3600000000000072,0.35999999999999993
4,2,2008,39,12.91506849,-6.6,35.2,-0.006779146999999999,-1.040418972,59.06712329,-0.052319761,-1.155222857,4.210958904,0.534756055,-0.9436707209999999,4.0314702258318516,6.566479421388269,-0.9436707209999999,2.614794521,0.85,0.8500000000000071,0.85
12,4,2011,21,25.33159341,3.4,51.3,-0.14069298,-0.6979388609999999,50.13736264,0.129959759,-1.073782733,12.46263736,0.017464247,-1.338918657,4.0314702258318516,6.566479421388269,6.815976049672381,2.723351648,11.79775281,11.797752809999986,11.79775281
5,4,2008,21,23.53571429,14.1,33.0,-0.402703902,0.7583376629999999,80.86126374,-0.35062335299999997,-0.033748776,20.06263736,-1.1041964659999999,0.721946761,4.682417582,2.685612948,8.02488601,2.910164835,37.48,37.479999999999976,314.74
